,,,,,,,,,,,,on ground,,,,,,,,,,,,,,,,,,,,
16,45,0,3,0,351,13,0,0,0,0,0,0,0,0,0,-50,45,0,3,1,13,32,0,0,0,0,1,0,0,0,0,12
-6.963838577,45,0,3,0,351,26,0,0,0,0,0,0,-2.017351151,0,0,-50,45,0,3,1,13,45,0,0,0,0,1,0,0,0,0,33
-26.95139313,42.25,0,3,0,351,39,0,0,0,0,0,0,-1.162204742,-0.50000006,0,-50,45,0,3,1,13,58,0,0,0,0,1,0,0,0,0,2
-37.45969391,31.20000267,0,3,0,351,52,0,0,-1,0,0,0,-0.541004181,-1.149999976,0,-50,45,0,3,1,13,11,0,0,0,0,1,0,0,0,0,8
-41.53012085,11.70000648,0,3,0,351,65,0,0,-1,0,0,0,-0.153778076,-1.799999356,0,-50,45,0,3,1,13,24,0,0,0,0,1,0,0,0,0,42
-42.15296173,1.00E-04,0,3,0,43,8,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,37,0,0,0,0,1,0,0,0,0,33
-42.15296173,1.00E-04,0,3,0,43,28,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,50,0,0,0,0,1,0,0,0,0,15
-42.15296173,1.00E-04,0,3,0,41,1,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,3,0,0,0,0,1,0,0,0,0,21
-47.50468445,1.00E-04,0,3,0,357,13,0,0,0,0,2,1,-5.351724386,0,0,-50,45,0,3,1,13,16,0,0,0,0,1,0,0,0,0,41
-82.2908783,1.00E-04,0,3,0,357,26,0,0,0,0,2,1,-5.351722717,0,0,-50,45,0,3,1,13,29,0,0,0,0,1,0,0,0,0,34
-117.077095,1.00E-04,0,3,0,357,39,0,0,0,0,1,0,-2.675865173,0,1,-50,45,0,3,1,13,42,0,0,0,0,1,0,0,0,0,24
-130.7684937,2.218910217,0,3,0,362,12,0,0,0,0,1,0,-1.186908245,-0.458784103,1,-50,45,0,3,1,13,55,0,0,0,0,1,0,0,0,0,33
-145.2882996,-15.57528305,0,3,0,362,25,0,0,0,0,1,0,-1.056908369,-2.148784161,1,-50,40.31999969,0,3,1,29,8,0,0,0,0,1,0,0,-1.039999962,0,6
-156.4460907,-51.46921539,0,3,0,29,1,0,0,0,0,1,0,-0.622908592,-2.900000095,1,-50,14.96999836,0,3,1,29,5,0,0,0,0,1,0,0,-2.730000496,0,31
-163.6339111,-89.16923523,0,3,0,65,13,0,0,0,0,1,0,-0.492908716,-2.900000095,1,-50,1.00E-04,0,3,1,42,7,0,0,0,0,2,1,0,0,0,6
-165.7317352,-134.6692352,0,3,0,65,26,0,0,0,0,1,0,0.073091343,-3.5,1,-50,1.00E-04,0,3,1,42,20,0,0,0,0,2,1,0,0,0,29
-165.7295532,-141.6692352,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,3,0,0,0,0,2,1,0,0,0,21
-165.7295532,-141.6692352,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,16,0,0,0,0,2,1,0,0,0,38
-165.7295532,-141.6692352,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,29,0,0,0,0,2,1,0,0,0,24
-165.7295532,-141.6692352,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,42,0,0,0,0,2,1,0,0,0,39
16,109.4000015,0,2,0,12,4,0,0,0,0,1,0,0,-1.150000095,0,-50,1.00E-04,0,3,1,14,55,0,0,0,0,2,1,0,0,0,5
16,94.44998932,0,2,0,12,17,0,0,0,0,1,0,0,-1.149999857,0,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,8
16,79.49996948,0,2,0,12,30,0,0,0,0,1,0,0,-1.149999022,0,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,10
16,64.54995728,0,2,0,12,43,0,0,0,0,1,0,0,-1.149997711,0,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,52
16,49.59998703,0,2,0,12,56,0,0,0,0,1,0,0,-1.149996996,0,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,46
13.36999893,39.14999771,0,2,0,29,1,0,0,0,0,1,0,-0.469999999,-1.169999957,0,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,5
13.36999893,63.58999252,0,2,0,27,13,0,0,0,0,0,0,0,1.099999309,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,30
13.36999893,66.0599823,0,2,0,69,13,0,0,0,0,0,0,0,-0.590000629,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,33
17.68000031,20.5599823,0,2,0,69,26,0,0,0,0,0,0,0.566000044,-3.5,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,23
23.07800293,1.00E-04,0,2,0,74,7,0,0,0,0,2,1,0.172000311,0,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,50
23.08400345,1.00E-04,0,2,0,74,23,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,65,0,0,0,0,2,1,0,0,0,34
23.08400345,1.00E-04,0,2,0,178,-1,0,0,7,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,21
23.08400345,1.00E-04,0,2,0,235,12,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,46
23.08400345,1.00E-04,0,2,0,235,25,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,34
23.08400345,1.00E-04,0,2,0,178,-1,0,0,5,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,3
23.08400345,1.00E-04,0,2,0,235,13,0,0,6,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,49
23.08400345,1.00E-04,0,2,0,235,26,0,0,6,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,19
19.99386978,1.00E-04,0,2,0,14,1,0,0,-1,0,2,1,-0.998277724,0,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,48
18.67904091,1.00E-04,0,2,0,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,47
11.84604073,23.22009468,0,2,0,25,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,26
14.24844074,23.2200985,0,2,0,354,13,0,0,0,0,0,0,-0.013371802,0.005439377,0,-50,1.00E-04,0,3,1,14,65,0,0,0,0,2,1,0,0,0,27
7.085399628,48.99394226,0,2,0,354,26,0,0,0,0,0,0,-0.382131577,1.431825638,0,-50,1.00E-04,0,3,1,14,3,0,0,0,0,2,1,0,0,0,51
4.36647892,60.04818344,0,2,0,354,39,0,0,0,0,0,0,-0.401172638,0.378067017,0,-50,1.00E-04,0,3,1,14,16,0,0,0,0,2,1,0,0,0,25
2.561515808,56.07130814,0,2,0,354,52,0,0,0,0,0,0,-0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,14,29,0,0,0,0,2,1,0,0,0,30
-2.538148165,36.04966354,0,2,0,35,1,0,0,0,0,0,0,-0.374817133,-1.524940372,0,-50,1.00E-04,0,3,1,14,42,0,0,0,0,2,1,0,0,0,35
-3.100770473,4.950257301,0,2,0,35,6,0,0,0,0,0,0,0.191182896,-2.900000095,0,-50,1.00E-04,0,3,1,14,55,0,0,0,0,2,1,0,0,0,12
-2.50485611,1.00E-04,0,2,0,43,11,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,50
-2.50485611,1.00E-04,0,2,0,43,24,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,24
-2.50485611,1.00E-04,0,2,0,39,7,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,36
-2.50485611,1.00E-04,0,2,0,235,12,0,0,1,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,50
-2.50485611,1.00E-04,0,2,0,235,25,0,0,1,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,9
-2.50485611,1.00E-04,0,2,0,39,6,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,7
7.235143661,23.22009468,0,2,0,26,9,0,0,0,0,1,0,1.110000014,2.059998989,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,11
17.33514595,38.17008209,0,2,0,66,13,0,0,0,0,1,0,0.524000287,0.369999051,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,11
19.83714867,31.15006828,0,2,0,66,26,0,0,0,0,1,0,-0.04199978,-1.320000887,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,11
14.98115158,2.270056725,0,2,0,66,39,0,0,0,0,1,0,-0.607999802,-2.900000095,0,-50,1.00E-04,0,3,1,14,65,0,0,0,0,2,1,0,0,0,16
12.69715214,1.00E-04,0,2,1,18,8,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,3,0,0,0,0,2,1,0,0,0,33
12.69715214,1.00E-04,0,2,1,212,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,16,0,0,0,0,2,1,0,0,0,31
12.69715214,1.00E-04,0,2,1,212,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,29,0,0,0,0,2,1,0,0,0,12
12.69715214,1.00E-04,0,2,1,41,2,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,42,0,0,0,0,2,1,0,0,0,48
12.69715214,1.00E-04,0,2,1,39,4,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,55,0,0,0,0,2,1,0,0,0,52
17.13301086,1.00E-04,0,2,1,14,1,0,0,1,0,2,1,1.145892441,0,0,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,3
19.97218704,23.22009468,0,2,1,25,9,0,0,0,0,1,0,0.109709695,2.059998989,0,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,30
20.51928329,38.17008209,0,2,1,69,13,0,0,0,0,1,0,0,0.369999051,0,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,10
15.129282,31.15006828,0,2,1,69,26,0,0,0,0,1,0,-0.709999979,-1.320000887,0,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,37
1.779282212,2.270056725,0,2,1,69,39,0,0,0,0,1,0,-1.110000014,-2.900000095,0,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,14
-5.440719128,1.00E-04,0,2,1,73,23,0,0,0,0,2,1,-0.100000404,0,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,22
-5.440719128,1.00E-04,0,2,1,14,10,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,37
-23.75740433,1.00E-04,0,2,1,234,12,0,0,0,0,2,1,-3.231128573,0,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,42
-37.59035492,1.00E-04,0,2,1,234,25,0,0,0,0,2,1,-1.289535463,0,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,15
-39.30356598,1.00E-04,0,2,1,39,7,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,40
-39.30356598,1.00E-04,0,2,1,180,0,0,0,12,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,39
-39.30356598,1.00E-04,0,2,1,235,13,0,0,13,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,9
-39.30356598,1.00E-04,0,2,1,235,26,0,0,13,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,41
-39.30356598,1.00E-04,0,2,1,178,-1,0,0,6,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,37
-59.09384918,1.00E-04,0,2,1,234,13,0,0,0,0,2,1,-2.947193027,0,0,-50,1.00E-04,0,3,1,14,70,0,0,0,0,2,1,0,0,0,38
-71.99668121,1.00E-04,0,2,1,234,26,0,0,0,0,2,1,-1.086959779,0,0,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,26
-70.27305603,1.00E-04,0,2,1,14,1,0,0,0,0,2,1,0.779140711,0,0,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,2
-76.16405487,23.22009468,0,2,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,11
-86.34601593,38.17007828,0,2,1,67,13,0,0,0,0,1,0,-0.773999989,0.369999051,1,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,2
-96.52797699,31.15006828,0,2,1,67,26,0,0,0,0,1,0,-0.773999989,-1.320000887,1,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,18
-106.709938,-14.34993172,0,2,1,29,4,0,0,0,0,1,0,-0.773999989,-3.5,1,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,33
-112.4419403,-59.84992981,0,2,1,66,13,0,0,0,0,1,0,-0.188000038,-3.5,1,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,3
-113.9759369,-105.3499298,0,2,1,66,26,0,0,0,0,1,0,-0.058000021,-3.5,1,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,17
-111.9159393,-140.3499298,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,36
-111.9159393,-140.3499298,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,65,0,0,0,0,2,1,0,0,0,23
-111.9159393,-140.3499298,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,35
-111.9159393,-140.3499298,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,21,0,0,0,0,2,1,0,0,0,44
-111.9159393,-140.3499298,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,-50,1.00E-04,0,3,1,14,34,0,0,0,0,2,1,0,0,0,49
16,103.6499939,0,1,0,12,9,0,0,0,0,1,0,0,-1.149999976,0,-50,1.00E-04,0,3,1,14,47,0,0,0,0,2,1,0,0,0,8
16,88.69998169,0,1,0,12,22,0,0,0,0,1,0,0,-1.149999619,0,-50,1.00E-04,0,3,1,14,60,0,0,0,0,2,1,0,0,0,19
16,73.74996185,0,1,0,12,35,0,0,0,0,1,0,0,-1.149998665,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,17
16,58.79996872,0,1,0,12,48,0,0,0,0,1,0,0,-1.149997473,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,50
16,45,0,1,0,13,1,0,0,0,0,1,0,0,0,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,13
16,33.17000198,0,1,0,65,13,0,0,0,0,1,0,0,-1.689999938,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,11
11.68999863,0.509996891,0,1,0,65,26,0,0,0,0,1,0,-0.566000044,-2.900000095,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,28
8.921998978,1.00E-04,0,1,0,178,-1,0,0,5,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,11
-17.82413292,1.00E-04,0,1,0,233,13,0,0,0,0,2,1,-2.371005893,0,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,11
-24.79425049,1.00E-04,0,1,1,233,26,0,0,0,0,2,1,-0.274490342,0,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,22
-25.02893066,1.00E-04,0,1,1,14,8,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,28
-25.02893066,1.00E-04,0,1,1,212,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,70,0,0,0,0,2,1,0,0,0,44
-25.02893066,1.00E-04,0,1,1,212,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,36
-25.02893066,1.00E-04,0,1,1,180,0,0,0,8,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,17
-18.19592857,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,37
-13.5439291,38.17008209,0,1,1,25,22,0,0,0,0,1,0,0.043999963,0.369999051,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,47
-23.55193329,62.61007309,0,1,1,28,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,29
-33.73393631,65.08006287,0,1,1,67,13,0,0,0,0,0,0,-0.773999989,-0.590000629,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,51
-39.46594238,19.58006287,0,1,1,67,26,0,0,0,0,0,0,-0.188000038,-3.5,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,24
-39.36994171,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,44
-13.80931282,1.00E-04,0,1,1,233,12,0,0,0,0,2,1,2.617168307,0,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,3
-5.790937424,1.00E-04,0,1,0,233,25,0,0,0,0,2,1,0.362998948,0,0,-50,1.00E-04,0,3,1,14,10,0,0,0,0,2,1,0,0,0,27
-5.41901207,1.00E-04,0,1,0,178,-1,0,0,6,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,23,0,0,0,0,2,1,0,0,0,1
-32.16514206,1.00E-04,0,1,0,233,13,0,0,0,0,2,1,-2.371005893,0,0,-50,1.00E-04,0,3,1,14,36,0,0,0,0,2,1,0,0,0,30
-39.13524628,1.00E-04,0,1,1,233,26,0,0,0,0,2,1,-0.274490342,0,0,-50,1.00E-04,0,3,1,14,49,0,0,0,0,2,1,0,0,0,8
-36.47658157,1.00E-04,0,1,1,14,1,0,0,0,0,2,1,0.779140711,0,0,-50,1.00E-04,0,3,1,14,62,0,0,0,0,2,1,0,0,0,11
-35.71830368,1.00E-04,0,1,1,63,8,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,75,0,0,0,0,2,1,0,0,0,5
-35.71830368,1.00E-04,0,1,1,63,21,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,13,0,0,0,0,2,1,0,0,0,41
-35.71830368,1.00E-04,0,1,1,63,34,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,26,0,0,0,0,2,1,0,0,0,24
-35.71830368,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,39,0,0,0,0,2,1,0,0,0,47
-42.55130768,23.22009468,0,1,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,52,0,0,0,0,2,1,0,0,0,20
-44.95370865,23.2200985,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,44
-37.79066467,48.99394226,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,50
-32.66934204,60.04818344,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,47
-29.83477783,56.07130814,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,13
-24.73511314,36.04966354,0,1,1,35,1,0,0,0,0,0,0,0.374817133,-1.524940372,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,4
-20.77248955,4.950257301,0,1,1,35,6,0,0,0,0,0,0,0.244817242,-2.900000095,0,-50,1.00E-04,0,3,1,14,10,0,0,0,0,2,1,0,0,0,36
-20.30522156,1.00E-04,0,1,1,43,11,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,23,0,0,0,0,2,1,0,0,0,47
-20.30522156,1.00E-04,0,1,1,43,24,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,36,0,0,0,0,2,1,0,0,0,50
-20.30522156,1.00E-04,0,1,1,14,7,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,49,0,0,0,0,2,1,0,0,0,4
-20.30522156,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0,2.059998989,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,26
-17.90282249,23.2200985,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,10
-16.5741806,48.99394226,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,24
-9.050461769,60.04818344,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,3
-3.813498497,56.07130814,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,46
-2.653834581,36.04966354,0,1,1,35,1,0,0,0,0,0,0,-0.133182868,-1.524940372,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,1
-9.775211334,4.950257301,0,1,1,35,6,0,0,0,0,0,0,-0.843182862,-2.900000095,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,51
-14.7302227,1.00E-04,0,1,1,43,11,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,19
-14.7302227,1.00E-04,0,1,1,43,24,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,7
-11.64008999,1.00E-04,0,1,1,14,1,0,0,1,0,2,1,0.998277724,0,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,25
-21.33725357,1.00E-04,0,1,1,349,13,0,0,1,0,2,1,0.000629425,0,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,44
15.91855049,1.00E-04,0,1,1,349,26,0,0,1,0,2,1,5.156680822,0,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,20
35.92832947,1.00E-04,0,1,1,349,39,0,0,1,0,2,1,1.814025819,0,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,26
43.90105057,1.00E-04,0,1,1,349,52,0,0,1,0,2,1,0.784965485,0,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,20
46.59379578,1.00E-04,0,1,1,349,65,0,0,1,0,2,1,0.158462517,0,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,51
46.62314606,1.00E-04,0,1,1,349,78,0,0,1,0,2,1,-0.065498348,0,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,41
46.59011459,18.97009659,0,1,1,25,7,0,0,0,0,1,0,0,2.319999218,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,44
56.59811783,43.41008759,0,1,1,27,13,0,0,0,0,0,0,0.773999989,1.099999309,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,2
62.33012009,45.88008118,0,1,1,27,26,0,0,0,0,0,0,0.188000038,-0.590000629,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,18
63.89661026,49.48978424,0,1,1,359,13,0,0,0,0,0,0,0.246070385,-0.023047924,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,6
76.88907623,10.3973999,0,1,1,359,26,0,0,0,0,0,0,1.225423813,-3.817481995,0,-50,1.00E-04,0,3,1,14,72,0,0,0,0,2,1,0,0,0,9
84.25789642,1.00E-04,0,1,1,360,9,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,10,0,0,0,0,2,1,0,0,0,38
84.25789642,1.00E-04,0,1,1,360,22,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,23,0,0,0,0,2,1,0,0,0,31
84.25789642,1.00E-04,0,1,1,360,35,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,36,0,0,0,0,2,1,0,0,0,18
84.25789642,1.00E-04,0,1,1,39,4,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,49,0,0,0,0,2,1,0,0,0,12
84.25789642,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,14
84.25789642,1.00E-04,0,1,1,64,14,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,48
84.25789642,1.00E-04,0,1,1,64,27,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,13
84.25789642,1.00E-04,0,1,1,64,40,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,0
84.25789642,1.00E-04,0,1,1,41,2,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,17
84.25789642,1.00E-04,0,1,1,63,8,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,67,0,0,0,0,2,1,0,0,0,35
84.25789642,1.00E-04,0,1,1,63,21,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,45
84.25789642,1.00E-04,0,1,1,63,34,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,12
84.25789642,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,12
84.25789642,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,30
84.25789642,1.00E-04,0,1,1,64,14,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,36
